id_transaccion,fecha,categoria,monto,cantidad,region,descuento
9135,2024-03-10,Deportes,1546.98,,Este,0.17
9136,2024-05-29,Ropa,1639.42,20.0,,0.07
9137,2024-09-02,Deportes,5839.04,,Norte,
9138,2026-02-12,Alimentos,3335.35,6.0,Norte,
9139,2025-06-21,Deportes,9102.55,18.0,Sur,0.35
9140,2025-10-13,,6116.81,86.0,Oeste,0.04
9141,2024-04-08,Electrónica,,49.0,,0.38
9142,2024-10-04,,59.2,85.0,Este,0.14
9143,2025-07-16,,4988.98,24.0,Centro,0.34
9144,2025-10-24,Deportes,4312.21,81.0,Sur,0.15
9145,2025-03-30,,7059.01,11.0,Este,0.42
9146,2024-04-13,Hogar,3827.0,18.0,Norte,0.42
9147,2025-08-23,Ropa,,35.0,Sur,0.15
9148,2025-10-14,,6702.35,55.0,Norte,0.45
9149,2025-12-25,Electrónica,6599.52,95.0,Sur,0.16
9150,2024-08-20,Deportes,9193.48,28.0,Norte,0.45
9151,2025-01-28,Deportes,9952.04,88.0,Norte,0.1
9152,2025-05-15,Hogar,1979.01,36.0,Sur,0.14
9153,2025-11-25,Electrónica,8105.51,24.0,Centro,0.44
9154,2024-09-07,Electrónica,,33.0,Norte,0.04
9155,2025-06-04,Electrónica,,94.0,Sur,0.35
9156,2024-03-19,Ropa,1002.75,37.0,Oeste,0.34
9157,2024-02-21,Ropa,6234.08,13.0,Oeste,
9158,2026-02-19,Deportes,4685.71,16.0,Centro,0.49
9159,2024-08-13,Hogar,6287.35,43.0,Sur,0.24
9160,2024-02-20,Alimentos,6779.92,73.0,Centro,0.33
9161,2024-07-04,Hogar,6194.7,50.0,,
9162,2024-02-03,Ropa,2940.99,13.0,Oeste,0.11
9163,2026-01-11,Ropa,8369.75,71.0,,0.28
9164,2024-05-10,Deportes,5517.3,35.0,Norte,0.12
9165,2025-09-23,Alimentos,4899.02,90.0,Oeste,
9166,2025-03-18,Electrónica,9870.64,73.0,Centro,0.01
9167,2026-01-28,Alimentos,,35.0,Norte,0.04
9168,2025-03-07,Alimentos,5280.77,24.0,Este,0.36
9169,2025-12-04,Alimentos,,97.0,Oeste,0.01
9170,2025-05-11,Deportes,1253.13,85.0,Norte,0.45
9171,2025-02-06,Ropa,3543.04,53.0,Este,
9172,2024-11-18,Electrónica,8017.08,86.0,,0.08
9173,2024-07-28,Alimentos,2368.34,39.0,Este,0.17
9174,2025-09-06,Electrónica,4933.41,19.0,Oeste,0.36
9175,2024-11-24,Alimentos,,44.0,Sur,0.35
9176,2025-01-06,Ropa,6711.95,46.0,Centro,0.12
9177,2025-04-04,Electrónica,7283.37,45.0,Este,0.16
9178,2024-05-12,Hogar,8659.9,32.0,Norte,0.41
9179,2025-10-12,Ropa,3929.2,5.0,Sur,0.25
9180,2024-04-30,Electrónica,7066.61,76.0,Sur,0.23
9181,2025-08-28,Alimentos,7322.01,6.0,Centro,0.32
9182,2025-03-27,,3003.44,82.0,Este,0.23
9183,2024-05-08,Ropa,9681.6,7.0,Oeste,0.22
9184,2024-03-31,Ropa,8652.32,83.0,Este,0.4
9185,2025-08-26,,2899.32,15.0,Este,0.47
9186,2025-07-28,Electrónica,,73.0,Centro,0.27
9187,2024-01-29,Hogar,7178.28,20.0,Centro,0.14
9188,2025-12-22,,4315.4,59.0,Norte,0.47
9189,2025-06-07,,8637.56,84.0,Oeste,0.35
9190,2024-11-28,,6902.6,4.0,Centro,0.33
9191,2024-10-23,Electrónica,6581.88,74.0,Norte,0.3
9192,2024-05-09,Ropa,2209.18,40.0,Sur,
9193,2024-10-19,Electrónica,4079.01,,,0.39
9194,2024-06-21,,4339.79,35.0,Oeste,0.4
9195,2025-12-20,,7336.87,88.0,Norte,
9196,2024-01-24,Electrónica,,44.0,Norte,0.21
9197,2024-04-08,Alimentos,,,Centro,0.12
9198,2025-02-09,Electrónica,3077.67,22.0,Oeste,0.2
9199,2024-12-21,Ropa,4731.0,23.0,Norte,
9200,2024-05-18,Deportes,7367.59,65.0,Este,0.27
9201,2025-05-17,Deportes,7435.94,88.0,Norte,0.43
9202,2024-06-22,,4905.94,20.0,Sur,0.12
9203,2024-01-29,Hogar,1170.21,32.0,Sur,0.37
9204,2025-05-10,Alimentos,2929.74,95.0,Norte,0.12
9205,2025-10-16,,2547.67,97.0,,0.4
9206,2024-12-16,Hogar,7810.48,,Este,0.22
9207,2025-07-07,Ropa,1800.68,18.0,Norte,
9208,2024-10-25,Deportes,4649.74,97.0,,0.33
9209,2025-12-20,Electrónica,,33.0,Oeste,0.37
9210,2024-07-10,Deportes,,,Este,0.02
9211,2025-11-02,Electrónica,9992.4,82.0,Norte,0.35
9212,2024-03-04,Hogar,9529.26,9.0,Centro,0.21
9213,2026-01-24,Hogar,7182.7,42.0,Norte,0.16
9214,2026-02-08,,7464.65,,Este,0.4
9215,2025-10-25,Electrónica,7592.33,71.0,,0.11
9216,2024-08-02,Ropa,8626.18,79.0,Sur,0.09
9217,2024-06-14,Hogar,9517.89,4.0,Sur,0.18
9218,2025-06-26,Alimentos,4457.61,,Norte,0.31
9219,2024-08-19,Hogar,,72.0,Oeste,0.13
9220,2026-03-04,Deportes,4605.18,24.0,Centro,
9221,2025-06-24,Hogar,,72.0,Sur,0.19
9222,2024-07-13,Electrónica,7754.67,69.0,Sur,0.2
9223,2025-05-20,Alimentos,8705.56,23.0,Oeste,0.1
9224,2024-11-29,Electrónica,4562.65,55.0,Este,0.16
9225,2026-02-06,Ropa,3634.36,98.0,Norte,0.14
9226,2026-03-03,Ropa,9833.53,15.0,Norte,0.12
9227,2024-10-30,Hogar,2319.64,51.0,Centro,0.04
9228,2025-03-12,Alimentos,2220.82,50.0,Oeste,
9229,2024-11-18,Alimentos,7154.35,47.0,Oeste,
9230,2025-05-16,Alimentos,1797.39,83.0,Oeste,0.48
9231,2025-01-27,Alimentos,3994.69,25.0,Este,0.3
9232,2025-08-21,Hogar,2924.57,39.0,Oeste,0.23
9233,2024-05-28,Electrónica,1687.93,68.0,Este,0.17
9234,2026-01-30,Hogar,5797.49,,Norte,0.23
9235,2025-02-08,Electrónica,3735.74,72.0,Este,0.17
9236,2024-10-09,Deportes,4622.87,93.0,Norte,0.43
9237,2024-12-27,Deportes,1959.43,13.0,Centro,0.13
9238,2025-01-13,,7678.89,38.0,Oeste,0.14
9239,2024-07-16,,3147.8,36.0,Centro,0.35
9240,2025-07-09,,3427.84,37.0,Oeste,0.45
9241,2024-12-21,Hogar,2522.28,42.0,Centro,0.34
9242,2025-06-23,Ropa,4344.6,,Sur,0.04
9243,2025-03-04,Hogar,4636.3,19.0,Sur,0.45
9244,2024-01-17,Alimentos,,37.0,Este,0.38
9245,2025-09-30,Alimentos,9675.71,89.0,Centro,0.12
9246,2025-01-13,Deportes,9047.0,65.0,Oeste,0.03
9247,2025-11-10,Deportes,6094.31,,Norte,
9248,2025-05-20,Electrónica,390.0,39.0,Este,0.12
9249,2026-01-25,Ropa,6122.99,26.0,Este,0.26
9250,2024-03-16,Alimentos,897.6,42.0,Sur,0.04
9251,2024-08-18,Hogar,7103.72,,Centro,0.28
9252,2025-12-16,,3901.38,53.0,Centro,0.01
9253,2024-09-04,,8377.12,67.0,Este,0.27
9254,2024-10-28,Alimentos,9425.34,50.0,Sur,0.42
9255,2025-12-26,Alimentos,4171.68,69.0,Norte,0.29
9256,2024-08-02,Alimentos,4606.09,29.0,Sur,0.44
9257,2024-06-06,Alimentos,5901.88,97.0,Centro,
9258,2024-03-09,Hogar,1972.13,2.0,,0.34
9259,2025-01-27,Electrónica,9273.39,18.0,Este,0.18
9260,2024-03-25,Alimentos,4330.56,,Norte,
9261,2024-09-23,Deportes,1669.03,14.0,Este,0.17
9262,2024-03-09,Electrónica,7627.55,40.0,Sur,0.05
9263,2025-09-02,Deportes,2192.29,64.0,Norte,0.13
9264,2024-12-12,Hogar,1436.15,30.0,Oeste,0.19
9265,2025-12-28,Alimentos,,29.0,Centro,0.17
9266,2025-11-03,Electrónica,6715.27,29.0,Este,0.25
9267,2025-02-26,Alimentos,5696.05,19.0,Norte,0.24
9268,2025-08-28,Alimentos,6565.44,,Norte,0.37
9269,2024-06-22,Electrónica,,58.0,Oeste,
9270,2025-11-07,Alimentos,4760.7,40.0,Sur,0.34
9271,2024-04-24,Alimentos,,9.0,Oeste,0.45
9272,2024-08-07,Ropa,9733.7,,Norte,0.23
9273,2024-01-31,Ropa,,31.0,Centro,0.28
9274,2025-06-06,,2983.64,78.0,Norte,0.34
9275,2024-12-08,,9418.67,95.0,Norte,0.25
9276,2025-01-11,Alimentos,9834.97,15.0,Norte,0.08
9277,2024-05-09,Deportes,8249.18,34.0,Oeste,0.15
9278,2025-09-08,Electrónica,760.91,62.0,Oeste,0.01
9279,2025-06-22,Alimentos,,74.0,Este,0.34
9280,2026-01-08,Deportes,4001.83,57.0,Este,0.14
9281,2024-01-02,,8064.71,21.0,Este,0.41
9282,2024-04-10,Electrónica,551.19,54.0,Norte,0.33
9283,2025-06-16,Alimentos,1972.09,89.0,Este,0.37
9284,2024-02-27,Ropa,4892.46,37.0,Este,0.44
9285,2025-01-23,Hogar,1577.32,40.0,Sur,0.21
9286,2025-11-22,Ropa,6927.45,20.0,Oeste,0.09
9287,2024-12-06,Alimentos,8207.84,71.0,Este,0.47
9288,2024-01-20,Deportes,7045.49,18.0,Oeste,0.5
9289,2024-09-11,,4403.39,44.0,Centro,0.11
9290,2024-11-12,Hogar,8783.99,56.0,Sur,0.37
9291,2024-02-07,Hogar,,90.0,,0.04
9292,2025-10-21,Electrónica,,17.0,Oeste,0.01
9293,2025-06-20,Alimentos,4895.9,42.0,,0.34
9294,2025-01-20,Hogar,614.32,71.0,Centro,0.13
9295,2025-09-24,Ropa,957.76,28.0,Este,0.43
9296,2024-01-26,,3975.03,21.0,Sur,0.26
9297,2025-03-29,,,37.0,Oeste,0.39
9298,2025-11-11,Ropa,9084.22,23.0,Norte,0.05
9299,2024-11-18,Electrónica,,48.0,Sur,0.44
9300,2026-01-06,Hogar,1422.44,59.0,Centro,0.09
9301,2025-05-27,Ropa,1781.9,74.0,Oeste,
9302,2026-02-11,,3776.08,52.0,Oeste,0.3
9303,2024-01-13,Ropa,2101.53,17.0,,0.03
9304,2025-07-13,Electrónica,830.67,38.0,Norte,0.49
9305,2025-01-05,Deportes,6738.09,1.0,Norte,0.15
9306,2024-10-17,Hogar,,75.0,,
9307,2024-11-27,Alimentos,2913.67,,Este,0.32
9308,2025-08-28,Hogar,7789.7,,Norte,0.02
9309,2024-09-17,Hogar,7759.71,44.0,,0.43
9310,2026-02-28,Hogar,4910.52,88.0,,0.15
9311,2024-07-23,Ropa,966.23,,Norte,0.12
9312,2025-11-27,Ropa,9184.77,47.0,Este,0.03
9313,2025-11-17,Deportes,6686.93,69.0,Centro,0.13
9314,2025-01-21,Electrónica,,42.0,Sur,0.31
9315,2025-04-12,Alimentos,6104.93,,Sur,
9316,2025-02-18,Ropa,,,Centro,0.23
9317,2024-03-09,,6353.85,71.0,Norte,0.4
9318,2025-04-16,Electrónica,4739.23,91.0,Sur,0.48
9319,2024-04-13,Alimentos,4855.23,18.0,Centro,0.35
9320,2026-01-27,Alimentos,7359.08,95.0,Sur,0.1
9321,2024-06-09,Alimentos,,9.0,Norte,0.19
9322,2024-07-18,Alimentos,800.45,66.0,Este,0.28
9323,2024-08-03,Deportes,654.67,60.0,Centro,0.44
9324,2024-07-30,Alimentos,3050.78,37.0,Sur,
9325,2025-05-22,,4303.03,47.0,Norte,0.25
9326,2024-01-16,,2752.95,29.0,Sur,
9327,2025-05-12,Electrónica,6514.94,98.0,Norte,
9328,2024-11-27,,1951.88,63.0,Norte,0.16
9329,2025-12-17,Deportes,7041.7,15.0,Norte,0.28
9330,2025-07-04,Deportes,,9.0,Norte,
9331,2025-08-23,Hogar,1244.07,80.0,,0.47
9332,2024-09-12,Electrónica,6508.41,66.0,Este,0.4
9333,2026-02-04,Electrónica,9614.39,1.0,Centro,
9334,2025-12-28,,1929.04,9.0,Sur,
9335,2024-06-20,Alimentos,9093.11,57.0,Centro,0.35
9336,2025-10-10,Alimentos,6060.87,56.0,Centro,0.19
9337,2025-05-12,Ropa,5909.85,20.0,Sur,0.01
9338,2025-04-15,Electrónica,520.17,2.0,Este,0.44
9339,2025-01-18,Electrónica,7483.25,1.0,Centro,0.03
9340,2025-11-20,Hogar,4783.25,74.0,Norte,0.06
9341,2025-08-11,Hogar,7212.02,87.0,Centro,0.01
9342,2025-11-30,Alimentos,8091.99,54.0,Sur,0.03
9343,2025-05-21,Electrónica,5238.43,19.0,Este,0.03
9344,2025-06-10,Electrónica,2637.18,18.0,Centro,0.34
9345,2024-11-20,Deportes,1416.58,24.0,Centro,0.43
9346,2024-08-01,,1605.87,52.0,,
9347,2024-07-26,Ropa,8669.47,86.0,Oeste,0.31
9348,2024-06-17,Alimentos,1236.66,20.0,Oeste,0.39
9349,2024-11-25,Electrónica,3847.55,11.0,Centro,0.23
9350,2024-10-06,Deportes,3343.41,73.0,Norte,0.45
9351,2024-10-31,Electrónica,8654.68,79.0,Centro,0.23
9352,2024-05-25,Hogar,,60.0,Oeste,0.01
9353,2026-02-13,Alimentos,9964.46,16.0,Centro,
9354,2025-05-30,Ropa,7370.8,13.0,Norte,0.42
9355,2024-03-30,Electrónica,8509.38,53.0,Este,0.11
9356,2025-03-28,Alimentos,987.62,6.0,Centro,0.16
9357,2024-02-29,Ropa,,25.0,Sur,0.35
9358,2024-11-06,Electrónica,1355.33,63.0,Norte,0.29
9359,2025-06-11,Deportes,4636.75,47.0,Centro,0.44
9360,2024-08-14,Alimentos,7183.15,15.0,Oeste,0.24
9361,2025-04-18,Electrónica,1691.46,54.0,Centro,0.34
9362,2025-06-24,Ropa,1302.55,82.0,Oeste,0.14
9363,2025-10-24,Ropa,6146.47,43.0,Sur,0.46
9364,2026-01-26,,2303.89,97.0,Este,0.18
9365,2026-02-20,Alimentos,4793.77,14.0,Oeste,0.27
9366,2024-03-19,Alimentos,512.13,34.0,Centro,0.31
9367,2025-03-08,,6806.44,2.0,Sur,0.13
9368,2024-06-01,Ropa,5413.62,20.0,Norte,0.16
9369,2026-02-27,Ropa,6474.58,16.0,Centro,0.25
9370,2025-02-04,Deportes,2754.79,67.0,Norte,
9371,2024-10-05,Deportes,2786.75,30.0,,0.07
9372,2024-02-26,,8013.8,87.0,Sur,0.42
9373,2024-07-04,Ropa,7185.9,51.0,Este,
9374,2025-02-01,Electrónica,5797.7,87.0,Centro,0.21
9375,2025-08-27,Hogar,6281.8,3.0,Sur,0.27
9376,2026-02-26,,941.35,77.0,Sur,0.42
9377,2024-06-06,Deportes,8561.85,51.0,Este,0.07
9378,2026-02-25,Electrónica,7699.29,46.0,,0.31
9379,2025-11-23,Ropa,5905.32,40.0,Este,
9380,2024-12-24,,9186.02,,Este,0.43
9381,2025-03-15,Hogar,1687.21,23.0,Este,0.33
9382,2025-08-11,Alimentos,6866.88,17.0,Norte,0.07
9383,2025-04-10,Hogar,9629.85,85.0,Centro,0.15
9384,2025-10-24,Hogar,3100.78,93.0,,
9385,2025-03-21,Ropa,,69.0,Centro,0.39
9386,2026-01-19,Ropa,7348.93,85.0,Este,0.21
9387,2026-01-12,,70.8,66.0,Oeste,0.02
9388,2025-05-02,Deportes,8725.46,23.0,Oeste,
9389,2025-06-13,Hogar,563.96,75.0,Este,0.48
9390,2024-03-13,Deportes,6527.99,79.0,,0.43
9391,2025-12-01,Ropa,3772.46,23.0,Centro,0.17
9392,2024-01-17,Deportes,2034.2,,Oeste,0.26
9393,2025-06-14,Hogar,8982.68,43.0,,
9394,2025-12-31,,,62.0,Sur,0.26
9395,2024-11-21,Electrónica,3405.06,34.0,Oeste,0.15
9396,2025-09-23,,2842.24,51.0,Sur,0.2
9397,2025-09-04,Ropa,7360.38,44.0,Centro,0.09
9398,2025-06-29,Alimentos,8365.86,70.0,Sur,0.02
9399,2025-08-18,Ropa,7158.78,80.0,Norte,
9400,2025-12-08,Deportes,6400.25,55.0,Sur,0.01
9401,2024-07-20,Hogar,2280.02,66.0,Oeste,0.22
9402,2024-12-09,Electrónica,8528.18,96.0,Norte,0.33
9403,2025-06-06,Electrónica,7496.86,58.0,,0.09
9404,2025-02-03,Alimentos,5173.22,43.0,Oeste,0.27
9405,2024-08-05,,5116.36,61.0,Centro,0.16
9406,2025-03-20,,5692.16,38.0,Este,0.06
9407,2026-02-03,Ropa,8282.93,28.0,Oeste,0.06
9408,2024-08-09,Hogar,7422.85,57.0,Sur,
9409,2025-01-17,Alimentos,8562.59,41.0,Centro,0.06
9410,2025-08-14,Alimentos,5073.32,73.0,Sur,0.28
9411,2024-01-07,Electrónica,6246.86,89.0,Norte,0.1
9412,2024-09-28,Hogar,8545.85,50.0,Centro,0.43
9413,2026-01-08,Ropa,2323.97,90.0,Centro,0.02
9414,2024-01-16,Hogar,4440.76,90.0,Norte,0.19
9415,2025-02-27,Ropa,6206.9,61.0,Norte,0.38
9416,2025-06-07,Ropa,9151.54,69.0,,0.37
9417,2026-01-22,,159.34,63.0,Norte,0.07
9418,2024-01-21,Deportes,2126.52,81.0,Este,0.1
9419,2025-11-20,Hogar,2345.27,,Centro,0.27
9420,2024-08-15,Ropa,3266.8,26.0,Este,0.34
9421,2026-02-23,Alimentos,2818.58,73.0,Este,0.38
9422,2024-10-14,Alimentos,5901.79,,Sur,0.31
9423,2024-05-13,Electrónica,8856.31,52.0,Centro,0.39
9424,2024-10-09,Alimentos,6370.14,88.0,Centro,0.22
9425,2025-02-07,Deportes,2416.02,73.0,Centro,0.28
9426,2025-10-26,Ropa,8637.66,74.0,Centro,0.22
9427,2024-03-06,Hogar,6320.82,70.0,Norte,0.38
9428,2025-10-10,Hogar,2190.4,,Oeste,0.09
9429,2025-08-26,Deportes,3617.3,1.0,Sur,0.13
9430,2025-03-12,Alimentos,7899.85,6.0,Sur,0.42
9431,2024-09-15,Ropa,7389.57,56.0,Norte,0.36
9432,2024-04-12,Alimentos,5766.24,29.0,Este,0.37
9433,2025-07-20,Electrónica,1448.53,3.0,Oeste,0.05
9434,2026-02-07,Alimentos,8033.08,88.0,,0.24
9435,2024-04-10,Electrónica,3076.11,42.0,Este,0.28
9436,2024-07-16,Hogar,7716.2,,Centro,0.39
9437,2024-08-13,Ropa,6476.01,,,0.21
9438,2025-04-07,Electrónica,2642.44,59.0,Oeste,0.27
9439,2024-08-24,Alimentos,2124.48,38.0,Centro,
9440,2024-01-26,,1309.97,42.0,,0.42
9441,2024-04-30,Hogar,2420.22,50.0,Oeste,0.46
9442,2025-05-20,,1579.13,14.0,Norte,0.23
9443,2024-06-30,Deportes,6170.89,100.0,Norte,0.22
9444,2025-12-11,Alimentos,5988.23,45.0,Norte,0.16
9445,2026-02-05,Deportes,5862.13,33.0,Oeste,0.13
9446,2025-09-25,,6419.25,20.0,Sur,0.28
9447,2025-06-26,Deportes,8148.02,34.0,Este,0.08
9448,2024-11-10,Ropa,9135.6,67.0,Sur,0.29
9449,2026-03-07,Alimentos,2304.52,84.0,,0.28
9450,2025-09-09,Alimentos,,67.0,Oeste,0.35
9451,2026-01-05,Alimentos,784.28,70.0,Centro,0.11
9452,2024-09-29,Hogar,1202.3,93.0,Este,0.35
9453,2024-08-19,Deportes,6543.73,39.0,Este,0.01
9454,2025-02-23,Electrónica,4866.31,43.0,,0.27
9455,2026-02-06,Electrónica,7583.55,95.0,,0.42
9456,2025-03-17,Alimentos,4257.34,39.0,Sur,0.36
9457,2025-05-10,Deportes,1276.86,85.0,Oeste,0.43
9458,2024-01-24,,8720.66,,Este,0.07
9459,2024-04-18,Electrónica,829.8,1.0,Centro,0.36
9460,2025-12-03,Alimentos,1890.46,97.0,,0.23
9461,2025-05-16,Electrónica,,50.0,Este,0.16
9462,2024-01-25,,9952.8,74.0,Centro,0.18
9463,2024-07-05,Electrónica,4169.18,62.0,Sur,0.05
9464,2024-10-14,Alimentos,5017.58,90.0,Sur,0.35
9465,2025-09-19,Alimentos,7697.19,3.0,Oeste,0.32
9466,2024-12-03,,6364.51,78.0,Oeste,0.08
9467,2024-02-06,Hogar,8414.36,8.0,Oeste,0.27
9468,2026-03-04,Hogar,4864.84,48.0,Sur,0.06
9469,2024-05-16,Electrónica,9721.79,96.0,Oeste,
9470,2025-05-22,Deportes,7968.32,41.0,Este,0.02
9471,2024-08-14,Alimentos,4014.25,,Norte,0.31
9472,2024-11-15,,3813.33,91.0,Norte,0.01
9473,2024-06-30,Deportes,9294.97,57.0,Oeste,0.13
9474,2024-03-26,Hogar,6844.47,97.0,Este,0.13
9475,2025-04-11,Hogar,6214.71,85.0,Este,0.37
9476,2024-02-22,Deportes,7578.54,90.0,Este,0.23
9477,2024-08-22,Hogar,5608.77,,Centro,0.29
9478,2026-02-17,,1592.51,43.0,Este,0.12
9479,2026-03-09,Electrónica,3192.83,100.0,Sur,0.27
9480,2025-03-08,,,28.0,Sur,0.07
9481,2025-05-10,Ropa,182.66,92.0,Este,0.5
9482,2024-04-09,,,85.0,Norte,0.26
9483,2025-08-21,Ropa,,59.0,Centro,0.44
9484,2025-02-06,Alimentos,1643.17,,Sur,0.05
9485,2025-01-30,Deportes,646.52,38.0,Sur,0.3
9486,2025-06-10,Alimentos,8360.45,34.0,Sur,0.34
9487,2025-02-18,Ropa,6173.12,65.0,Centro,0.39
9488,2025-09-04,Electrónica,1766.61,20.0,Este,0.24
9489,2025-11-07,,8063.24,26.0,Centro,
9490,2025-04-07,Hogar,6581.63,27.0,Este,0.13
9491,2025-06-24,Electrónica,3341.86,23.0,,0.14
9492,2025-09-17,Hogar,3762.58,71.0,Sur,0.16
9493,2025-09-10,,1559.72,22.0,Norte,0.05
9494,2024-12-29,Deportes,8352.71,47.0,Centro,0.0
9495,2024-05-09,Deportes,5090.55,99.0,Centro,0.26
9496,2024-03-24,Alimentos,5570.63,68.0,Sur,0.37
9497,2024-09-27,Electrónica,8835.03,93.0,Sur,0.12
9498,2024-08-31,Deportes,,100.0,Norte,0.35
9499,2025-01-22,Ropa,,67.0,,0.37
9500,2024-08-01,Deportes,1616.63,66.0,Sur,0.21
9501,2024-06-14,Alimentos,,69.0,Este,0.26
9502,2026-03-01,Ropa,6581.9,82.0,Sur,0.16
9503,2024-02-28,Electrónica,6339.15,98.0,Norte,0.19
9504,2025-08-24,Electrónica,2108.81,15.0,Sur,0.29
9505,2025-05-18,,1494.91,44.0,Norte,0.18
9506,2025-12-06,Ropa,1457.7,51.0,Oeste,
9507,2024-05-02,Ropa,9532.45,65.0,Este,0.37
9508,2025-10-09,Deportes,6935.34,86.0,,0.48
9509,2025-02-16,Deportes,5854.7,25.0,Centro,0.45
9510,2024-05-18,Hogar,,61.0,Centro,0.46
9511,2024-08-16,Hogar,4330.99,17.0,Este,0.46
9512,2024-09-30,Deportes,894.97,,Este,0.12
9513,2025-03-14,Alimentos,9981.51,52.0,Centro,0.47
9514,2025-07-15,Hogar,7551.09,58.0,Oeste,0.11
9515,2024-04-27,Deportes,6214.9,81.0,Oeste,0.43
9516,2025-12-14,Ropa,5878.08,57.0,Norte,0.29
9517,2025-04-27,Hogar,5043.63,38.0,Este,0.42
9518,2025-01-29,,2575.01,69.0,Centro,0.49
9519,2025-12-03,Electrónica,2264.68,,Este,0.44
9520,2025-04-04,Ropa,,75.0,Centro,0.41
9521,2025-11-23,,702.94,76.0,Centro,0.1
9522,2024-03-18,Alimentos,745.63,34.0,Norte,0.43
9523,2025-02-15,Alimentos,5608.57,,,0.08
9524,2024-03-15,Ropa,9198.19,60.0,Oeste,0.26
9525,2024-10-21,Alimentos,9142.8,39.0,Este,0.25
9526,2026-03-03,Electrónica,109.27,46.0,Centro,0.26
9527,2024-01-21,Hogar,1074.83,16.0,Oeste,0.36
9528,2024-06-19,Ropa,5831.19,88.0,Centro,0.2
9529,2024-01-15,Alimentos,8484.9,,Este,0.23
9530,2024-07-29,Deportes,9544.53,14.0,Centro,0.33
9531,2025-07-13,Hogar,,47.0,Sur,0.34
9532,2024-03-26,Ropa,6776.45,32.0,Oeste,0.22
9533,2024-05-28,Deportes,2006.05,77.0,,0.03
9534,2025-11-30,Deportes,727.14,17.0,Sur,0.13
9535,2025-01-06,Alimentos,476.11,,Centro,0.47
9536,2025-04-24,Ropa,6121.15,,Este,0.46
9537,2024-05-30,Alimentos,362.85,,Centro,0.32
9538,2024-05-20,Electrónica,7392.65,82.0,Norte,0.09
9539,2024-03-09,Deportes,7124.99,19.0,Este,0.05
9540,2024-09-16,Electrónica,797.03,7.0,,0.47
9541,2025-06-04,Alimentos,9066.31,55.0,Oeste,0.44
9542,2025-09-24,Hogar,5219.77,30.0,Centro,0.2
9543,2025-01-05,Deportes,9044.47,76.0,,0.31
9544,2025-02-22,Hogar,9016.19,,Este,0.46
9545,2024-04-10,Ropa,1971.14,29.0,Sur,0.07
9546,2025-10-22,Deportes,3806.39,67.0,Centro,
9547,2025-10-19,Electrónica,1347.13,34.0,Este,0.46
9548,2024-08-30,Hogar,7750.0,34.0,Oeste,0.42
9549,2026-01-22,Ropa,,95.0,Oeste,0.14
9550,2025-05-26,Deportes,9288.14,86.0,Centro,0.48
9551,2025-07-08,Ropa,2082.94,2.0,Este,0.1
9552,2024-04-04,Electrónica,6883.98,27.0,Centro,0.1
9553,2024-08-13,Deportes,9892.37,47.0,Oeste,0.05
9554,2025-06-01,Ropa,6654.14,,Norte,
9555,2024-08-01,Alimentos,688.67,,,0.38
9556,2025-12-18,Deportes,5884.65,57.0,Centro,
9557,2024-03-07,,1799.25,99.0,Norte,0.43
9558,2025-01-30,Deportes,306.0,17.0,Oeste,0.43
9559,2025-09-03,Deportes,3350.27,98.0,Centro,
9560,2024-01-12,Alimentos,2661.77,26.0,Oeste,0.27
9561,2024-08-24,Electrónica,7887.91,10.0,,0.37
9562,2026-02-08,Alimentos,3737.43,39.0,Centro,0.34
9563,2025-02-02,Alimentos,7329.85,9.0,,
9564,2025-02-10,Ropa,163.37,25.0,Centro,0.16
9565,2025-04-24,Hogar,149.11,20.0,Oeste,0.31
9566,2025-10-08,Hogar,294.1,15.0,Este,0.29
9567,2024-08-09,Ropa,2194.36,91.0,Oeste,0.41
9568,2024-06-04,,3740.5,11.0,Centro,0.03
9569,2025-10-15,Ropa,6078.84,16.0,Norte,0.24
9570,2025-03-03,Deportes,9859.14,94.0,Oeste,0.42
9571,2024-06-06,Ropa,3544.74,22.0,Norte,0.5
9572,2025-02-19,Ropa,557.53,62.0,Norte,0.06
9573,2024-11-21,Deportes,1949.8,24.0,Sur,0.32
9574,2025-01-05,,8978.61,88.0,Norte,0.0
9575,2024-12-09,Deportes,,36.0,Oeste,0.17
9576,2024-09-18,Electrónica,,18.0,Oeste,0.22
9577,2024-10-09,,1242.56,20.0,Centro,0.17
9578,2024-08-16,Ropa,1350.73,8.0,Centro,0.31
9579,2024-10-06,Hogar,1123.35,,Norte,0.01
9580,2024-10-16,Alimentos,8571.83,77.0,Este,0.45
9581,2025-11-10,Deportes,2100.46,100.0,Oeste,0.16
9582,2024-02-16,,6431.87,,Norte,0.08
9583,2025-12-15,Electrónica,,47.0,Centro,0.22
9584,2024-08-01,Deportes,5444.35,88.0,Oeste,0.26
9585,2026-01-27,Electrónica,1955.16,24.0,Sur,0.03
9586,2024-01-24,Electrónica,6352.82,47.0,Centro,0.4
9587,2024-11-16,Electrónica,431.96,18.0,Sur,0.37
9588,2024-09-30,Deportes,9934.72,32.0,Oeste,0.26
9589,2025-07-09,Deportes,268.56,99.0,Este,0.09
9590,2024-11-08,Hogar,502.51,84.0,Norte,0.46
9591,2024-12-28,,3247.15,42.0,,0.4
9592,2025-10-29,Alimentos,8316.41,96.0,Este,0.12
9593,2025-01-14,Alimentos,,,Norte,
